Timestamp,Coffees,Name,Time,Hour
07/11/2012 09:53,13341,Mike,1352299980,9
07/11/2012 10:59,13353,Q,1352303940,10
07/11/2012 12:45,13367,Q,1352310300,12
08/11/2012 11:38,13412,Q,1352392680,11
08/11/2012 13:50,13432,Q,1352400600,13
09/11/2012 10:07,13460,Q,1352473620,10
09/11/2012 10:26,13467,Q,1352474760,10
09/11/2012 12:11,13470,Q,1352481060,12
09/11/2012 12:48,13482,Mike,1352483280,12
09/11/2012 13:14,13484,Q,1352484840,13
12/11/2012 09:34,13523,Mike,1352730840,9
12/11/2012 09:36,13523,Sergio,1352730960,9
12/11/2012 13:21,13559,Sergio,1352744460,13
14/11/2012 12:50,13693,Sergio,1352915400,12
15/11/2012 14:38,13783,Q,1353008280,14
16/11/2012 10:22,13820,Mike,1353079320,10
16/11/2012 13:45,13852,Q,1353091500,13
19/11/2012 11:27,13903,Q,1353342420,11
19/11/2012 13:18,13918,Q,1353349080,13
19/11/2012 16:27,13935,Q,1353360420,16
20/11/2012 10:49,13961,Q,1353426540,10
20/11/2012 12:15,13975,Q,1353431700,12
20/11/2012 13:44,13993,Q,1353437040,13
21/11/2012 09:58,14024,Q,1353509880,9
21/11/2012 16:27,14079,Q,1353533220,16
23/11/2012 11:38,14159,Q,1353688680,11
23/11/2012 12:45,14165,Mike,1353692700,12
23/11/2012 13:22,14170,Q,1353694920,13
23/11/2012 13:52,14172,Q,1353696720,13
24/11/2012 11:44,14191,Q,1353775440,11
24/11/2012 12:49,14192,Sergio,1353779340,12
26/11/2012 10:00,14218,Q,1353942000,10
26/11/2012 10:50,14222,Q,1353945000,10
26/11/2012 13:34,14244,Q,1353954840,13
28/11/2012 09:58,14346,Q,1354114680,9
28/11/2012 12:58,14370,Q,1354125480,12
30/11/2012 13:11,14476,Q,1354299060,13
30/11/2012 16:07,14491,Q,1354309620,16
03/12/2012 11:21,14539,Q,1354551660,11
03/12/2012 17:00,14574,Q,1354572000,17
04/12/2012 10:47,14597,Q,1354636020,10
04/12/2012 13:03,14619,Q,1354644180,13
04/12/2012 14:08,14624,Q,1354648080,14
05/12/2012 11:13,14668,Q,1354723980,11
06/12/2012 14:36,14758,Q,1354822560,14
07/12/2012 11:22,14796,Q,1354897320,11
08/12/2012 12:29,14831,Q,1354987740,12
08/12/2012 14:20,14835,Q,1354994400,14
08/12/2012 17:15,14842,Q,1355004900,17
10/12/2012 12:12,14883,Q,1355159520,12
11/12/2012 10:29,14924,Mike,1355239740,10
11/12/2012 14:23,14944,Sergio,1355253780,14
12/12/2012 09:43,14961,Q,1355323380,9
12/12/2012 13:07,14997,Q,1355335620,13
12/12/2012 15:17,15002,Q,1355343420,15
14/12/2012 10:24,15065,Mike,1355498640,10
17/12/2012 14:36,15124,Q,1355772960,14
18/12/2012 11:04,15137,Q,1355846640,11
18/12/2012 13:50,15144,Q,1355856600,13
21/12/2012 15:23,15183,Q,1356121380,15
08/01/2013 13:58,15332,Q,1357671480,13
09/01/2013 15:25,15401,Sergio,1357763100,15
10/01/2013 11:05,15433,Q,1357833900,11
11/01/2013 10:57,15510,Q,1357919820,10
11/01/2013 13:36,15532,Q,1357929360,13
11/01/2013 17:06,15543,Q,1357941960,17
15/01/2013 08:25,15614,Sergio,1358256300,8
16/01/2013 12:38,15693,Q,1358357880,12
16/01/2013 18:09,15726,Sergio,1358377740,18
17/01/2013 13:45,15764,Sergio,1358448300,13
21/01/2013 14:07,15886,Q,1358795220,14
28/01/2013 10:43,16176,Sergio,1359387780,10
28/01/2013 13:13,16186,Q,1359396780,13
28/01/2013 14:01,16195,Q,1359399660,14
29/01/2013 13:43,16237,Q,1359484980,13
29/01/2013 15:06,16257,Q,1359489960,15
04/02/2013 13:25,16513,Sergio,1360002300,13
06/02/2013 17:33,16659,Q,1360189980,17
07/02/2013 13:30,16714,Sergio,1360261800,13
12/02/2013 08:36,16891,Sergio,1360676160,8
12/02/2013 11:39,16909,Q,1360687140,11
13/02/2013 13:58,16977,Q,1360781880,13
16/02/2013 11:55,17104,Q,1361033700,11
18/02/2013 12:04,17155,Q,1361207040,12
18/02/2013 13:46,17165,Q,1361213160,13
21/02/2013 13:44,17345,Q,1361472240,13
21/02/2013 15:02,17354,Q,1361476920,15
25/02/2013 13:33,17468,Q,1361817180,13
25/02/2013 17:25,17489,Q,1361831100,17
27/02/2013 09:33,17564,Q,1361975580,9
04/03/2013 10:46,17789,Sergio,1362411960,10
04/03/2013 11:12,17793,Q,1362413520,11
04/03/2013 16:43,17824,Q,1362433380,16
05/03/2013 10:42,17852,Q,1362498120,10
05/03/2013 13:29,17868,Q,1362508140,13
08/03/2013 10:28,18062,Q,1362756480,10
12/03/2013 08:28,18235,Sergio,1363091280,8
05/04/2013 11:20,18942,Sergio,1365175200,11
27/04/2013 11:04,19698,Sergio,1367075040,11
12/09/2013 15:38,24450,Q,1379014680,15
13/09/2013 10:28,24463,Q,1379082480,10
